occurrence_date_time_beijing,occurrence_date_time,fuel_tank_level,engine_total_hours_of_operation,high_resolution_total_vehicle_distance,engine_total_fuel_used,latitude,longitude,province,city,s_time,e_time,plan_mile,natural_index
2024-04-01T07:48:52Z,2024-03-31T23:48:52Z,17.6,1916.3,126438475,34037,28.9337,120.9435,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:49:23Z,2024-03-31T23:49:23Z,18,1916.3,126439905,34037.5,28.9281,120.9474,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:49:28Z,2024-03-31T23:49:28Z,18,1916.3,126439905,34037.5,28.9218,120.9484,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:50:20Z,2024-03-31T23:50:20Z,18,1916.3,126441340,34037.5,28.9155,120.949,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:50:54Z,2024-03-31T23:50:54Z,18,1916.3,126441340,34037.5,28.9035,120.9511,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:51:26Z,2024-03-31T23:51:26Z,18,1916.35,126442700,34038,28.8978,120.9531,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:51:57Z,2024-03-31T23:51:57Z,18,1916.35,126442700,34038,28.8922,120.956,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:52:28Z,2024-03-31T23:52:28Z,18,1916.35,126444060,34038,28.8887,120.9575,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:52:59Z,2024-03-31T23:52:59Z,18,1916.35,126444060,34038,28.8887,120.9575,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:53:30Z,2024-03-31T23:53:30Z,18,1916.35,126445285,34038.5,28.8772,120.9599,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:54:01Z,2024-03-31T23:54:01Z,18,1916.4,126446145,34038.5,28.8736,120.96,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:54:32Z,2024-03-31T23:54:32Z,18,1916.4,126446145,34038.5,28.8707,120.9615,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:55:03Z,2024-03-31T23:55:03Z,18,1916.4,126446145,34038.5,28.8716,120.9665,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:55:34Z,2024-03-31T23:55:34Z,17.6,1916.4,126447130,34038.5,28.8726,120.9732,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:56:05Z,2024-03-31T23:56:05Z,18,1916.4,126447130,34038.5,28.8732,120.9804,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:56:36Z,2024-03-31T23:56:36Z,18,1916.4,126448545,34039,28.8735,120.9877,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:57:07Z,2024-03-31T23:57:07Z,18,1916.4,126448545,34039,28.8734,120.995,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:57:38Z,2024-03-31T23:57:38Z,18,1916.45,126449980,34039,28.8717,121.002,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:58:09Z,2024-03-31T23:58:09Z,18,1916.45,126449980,34039,28.8694,121.0087,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:58:40Z,2024-03-31T23:58:40Z,18,1916.45,126451425,34039.5,28.8679,121.0155,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:59:11Z,2024-03-31T23:59:11Z,18,1916.45,126451425,34039.5,28.8688,121.022,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:59:28Z,2024-03-31T23:59:28Z,18,1916.45,126452740,34039.5,28.8699,121.0285,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T07:59:59Z,2024-03-31T23:59:59Z,18,1916.45,126452740,34039.5,28.8713,121.0351,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:00:44Z,2024-04-01T00:00:44Z,18,1916.5,126454105,34040,28.8722,121.042,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:01:15Z,2024-04-01T00:01:15Z,18,1916.5,126454105,34040,28.8725,121.049,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:01:46Z,2024-04-01T00:01:46Z,18,1916.5,126455490,34040.5,28.8724,121.0558,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:02:17Z,2024-04-01T00:02:17Z,18,1916.5,126455490,34040.5,28.8718,121.0608,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:02:48Z,2024-04-01T00:02:48Z,18,1916.5,126456785,34040.5,28.8687,121.0682,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:03:19Z,2024-04-01T00:03:19Z,18,1916.5,126456785,34040.5,28.867,121.0704,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:03:50Z,2024-04-01T00:03:50Z,18,1916.55,126458005,34041,28.867,121.0704,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:04:21Z,2024-04-01T00:04:21Z,18,1916.55,126458005,34041,28.8575,121.0819,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:04:52Z,2024-04-01T00:04:52Z,18,1916.55,126459255,34041,28.8561,121.0834,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:05:23Z,2024-04-01T00:05:23Z,18,1916.55,126459255,34041,28.8561,121.0834,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:05:54Z,2024-04-01T00:05:54Z,18,1916.6,126460535,34041.5,28.841,121.1001,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:06:25Z,2024-04-01T00:06:25Z,18,1916.6,126460535,34041.5,28.8352,121.1024,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:06:56Z,2024-04-01T00:06:56Z,18,1916.6,126461935,34041.5,28.8295,121.1049,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:07:27Z,2024-04-01T00:07:27Z,18,1916.6,126463295,34042,28.825,121.1092,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:07:58Z,2024-04-01T00:07:58Z,17.6,1916.6,126463295,34042,28.82,121.1143,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:08:29Z,2024-04-01T00:08:29Z,17.6,1916.6,126463295,34042,28.8157,121.1195,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:09:00Z,2024-04-01T00:09:00Z,18,1916.65,126464740,34042,28.8123,121.1244,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:09:28Z,2024-04-01T00:09:28Z,18,1916.65,126464740,34042,28.8087,121.1298,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:10:02Z,2024-04-01T00:10:02Z,17.6,1916.65,126466045,34042.5,28.8047,121.135,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:10:33Z,2024-04-01T00:10:33Z,17.6,1916.65,126466045,34042.5,28.8004,121.1397,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:11:04Z,2024-04-01T00:11:04Z,17.6,1916.65,126467390,34042.5,28.7964,121.1443,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:11:35Z,2024-04-01T00:11:35Z,18,1916.65,126467390,34042.5,28.7957,121.1453,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:12:06Z,2024-04-01T00:12:06Z,18,1916.7,126468630,34043,28.7957,121.1453,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:12:37Z,2024-04-01T00:12:37Z,17.6,1916.7,126468630,34043,28.7957,121.1453,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:13:08Z,2024-04-01T00:13:08Z,17.6,1916.7,126469950,34043.5,28.7832,121.1657,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:13:39Z,2024-04-01T00:13:39Z,17.6,1916.7,126469950,34043.5,28.778,121.1697,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:14:10Z,2024-04-01T00:14:10Z,17.6,1916.7,126471355,34043.5,28.773,121.1739,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:14:41Z,2024-04-01T00:14:41Z,17.6,1916.7,126471355,34043.5,28.7693,121.1793,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:15:12Z,2024-04-01T00:15:12Z,17.2,1916.75,126472725,34044,28.766,121.1847,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:15:43Z,2024-04-01T00:15:43Z,16.8,1916.75,126472725,34044,28.7646,121.1867,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:16:14Z,2024-04-01T00:16:14Z,16.4,1916.75,126473960,34044,28.7646,121.1867,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:16:45Z,2024-04-01T00:16:45Z,15.6,1916.75,126475195,34044.5,28.7646,121.1867,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:17:24Z,2024-04-01T00:17:24Z,16,1916.75,126475195,34044.5,28.7646,121.1867,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:17:57Z,2024-04-01T00:17:57Z,16.4,1916.8,126476490,34044.5,28.7646,121.1867,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:18:40Z,2024-04-01T00:18:40Z,16.8,1916.8,126476490,34044.5,28.7405,121.2181,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:19:20Z,2024-04-01T00:19:20Z,17.2,1916.8,126477685,34044.5,28.7394,121.2236,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:19:28Z,2024-04-01T00:19:28Z,17.6,1916.8,126477685,34044.5,28.7395,121.2286,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:20:13Z,2024-04-01T00:20:13Z,17.6,1916.8,126478700,34045,28.738,121.2321,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:20:44Z,2024-04-01T00:20:44Z,17.2,1916.8,126478700,34045,28.7321,121.2359,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:21:23Z,2024-04-01T00:21:23Z,17.2,1916.85,126479925,34045,28.7268,121.2373,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:21:54Z,2024-04-01T00:21:54Z,16.8,1916.85,126479925,34045,28.7158,121.2391,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:22:25Z,2024-04-01T00:22:25Z,16,1916.85,126481185,34045.5,28.7114,121.2393,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:22:56Z,2024-04-01T00:22:56Z,16,1916.85,126481185,34045.5,28.7103,121.2394,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:23:27Z,2024-04-01T00:23:27Z,15.6,1916.85,126482215,34045.5,28.7103,121.2394,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:23:58Z,2024-04-01T00:23:58Z,15.6,1916.85,126482215,34045.5,28.7103,121.2394,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:24:29Z,2024-04-01T00:24:29Z,15.6,1916.9,126483340,34046,28.7103,121.2394,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:25:00Z,2024-04-01T00:25:00Z,15.6,1916.9,126483340,34046,28.6853,121.2403,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:25:31Z,2024-04-01T00:25:31Z,16,1916.9,126484615,34046,28.6802,121.2397,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:26:02Z,2024-04-01T00:26:02Z,16.4,1916.9,126484615,34046,28.6755,121.2385,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:26:33Z,2024-04-01T00:26:33Z,16.4,1916.9,126485725,34046,28.671,121.2376,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:27:04Z,2024-04-01T00:27:04Z,16.4,1916.9,126485725,34046,28.6654,121.2369,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:27:35Z,2024-04-01T00:27:35Z,16,1916.95,126486895,34046.5,28.6597,121.2364,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:28:06Z,2024-04-01T00:28:06Z,16,1916.95,126486895,34046.5,28.6542,121.2362,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:28:37Z,2024-04-01T00:28:37Z,15.6,1916.95,126488140,34046.5,28.6487,121.2361,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:29:08Z,2024-04-01T00:29:08Z,15.6,1916.95,126488140,34046.5,28.6426,121.2363,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:29:28Z,2024-04-01T00:29:28Z,15.6,1916.95,126489460,34046.5,28.637,121.237,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:30:10Z,2024-04-01T00:30:10Z,15.6,1916.95,126489460,34046.5,28.6313,121.238,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:30:41Z,2024-04-01T00:30:41Z,15.6,1917,126490755,34047,28.6255,121.239,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:31:12Z,2024-04-01T00:31:12Z,15.6,1917,126490755,34047,28.6194,121.2397,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:31:43Z,2024-04-01T00:31:43Z,15.6,1917,126492100,34047.5,28.6136,121.2397,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:32:14Z,2024-04-01T00:32:14Z,15.6,1917,126492100,34047.5,28.6075,121.2392,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:32:45Z,2024-04-01T00:32:45Z,15.6,1917,126493435,34047.5,28.6017,121.2388,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:33:16Z,2024-04-01T00:33:16Z,15.6,1917,126493435,34047.5,28.5955,121.2384,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:33:47Z,2024-04-01T00:33:47Z,15.6,1917.05,126494785,34048,28.5897,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:34:18Z,2024-04-01T00:34:18Z,15.6,1917.05,126494785,34048,28.584,121.2383,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:34:49Z,2024-04-01T00:34:49Z,15.6,1917.05,126496090,34048,28.5782,121.2387,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:35:20Z,2024-04-01T00:35:20Z,15.6,1917.05,126496090,34048,28.5728,121.2391,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:35:51Z,2024-04-01T00:35:51Z,15.6,1917.05,126497285,34048.5,28.5677,121.2395,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:36:22Z,2024-04-01T00:36:22Z,15.6,1917.05,126497285,34048.5,28.5626,121.2401,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:36:53Z,2024-04-01T00:36:53Z,15.6,1917.1,126498405,34048.5,28.5578,121.241,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:37:24Z,2024-04-01T00:37:24Z,15.6,1917.1,126498405,34048.5,28.554,121.2396,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:37:55Z,2024-04-01T00:37:55Z,16,1917.1,126498945,34048.5,28.5539,121.2378,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:38:26Z,2024-04-01T00:38:26Z,16,1917.1,126498945,34048.5,28.5547,121.2372,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:38:57Z,2024-04-01T00:38:57Z,16,1917.15,126499265,34048.5,28.5543,121.2357,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:39:28Z,2024-04-01T00:39:28Z,15.6,1917.15,126499390,34048.5,28.5542,121.2356,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:39:28Z,2024-04-01T00:39:28Z,15.6,1917.15,126499265,34048.5,28.5542,121.2356,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:39:59Z,2024-04-01T00:39:59Z,15.6,1917.15,126499390,34048.5,28.5544,121.2356,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:40:54Z,2024-04-01T00:40:54Z,15.6,1917.15,126499465,34048.5,28.5526,121.236,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:41:25Z,2024-04-01T00:41:25Z,15.6,1917.15,126499465,34048.5,28.5517,121.2369,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:41:56Z,2024-04-01T00:41:56Z,15.6,1917.2,126499835,34049,28.5521,121.2382,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:42:33Z,2024-04-01T00:42:33Z,15.6,1917.2,126499835,34049,28.5521,121.2385,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:43:04Z,2024-04-01T00:43:04Z,15.6,1917.2,126499920,34049,28.5521,121.2384,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:43:35Z,2024-04-01T00:43:35Z,16,1917.2,126499920,34049,28.5521,121.2382,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:44:07Z,2024-04-01T00:44:07Z,16,1917.2,126499925,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:44:38Z,2024-04-01T00:44:38Z,17.6,1917.2,126499925,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:45:09Z,2024-04-01T00:45:09Z,16.4,1917.25,126499925,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:45:40Z,2024-04-01T00:45:40Z,15.6,1917.25,126499925,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:46:11Z,2024-04-01T00:46:11Z,16,1917.25,126499945,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:46:42Z,2024-04-01T00:46:42Z,15.6,1917.25,126499945,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:47:13Z,2024-04-01T00:47:13Z,18,1917.25,126499945,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:47:44Z,2024-04-01T00:47:44Z,15.6,1917.25,126499945,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:48:15Z,2024-04-01T00:48:15Z,16.8,1917.3,126499960,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:48:46Z,2024-04-01T00:48:46Z,15.6,1917.3,126499960,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:49:17Z,2024-04-01T00:49:17Z,18,1917.3,126499960,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:49:48Z,2024-04-01T00:49:48Z,18,1917.3,126499960,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
2024-04-01T08:50:24Z,2024-04-01T00:50:24Z,18,1917.3,126499960,34049,28.5521,121.2381,浙江省,台州市,2024-04-01T04:30:00.000Z,2024-04-01T08:51:00.000Z,262,24
